wav_path,speaker_id,label
data/raw/andhra_pradesh/Andhra_speaker (1234).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1242).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1226).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1210).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1229).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1239).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1216).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1236).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1201).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1212).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1217).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1241).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1204).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1209).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1202).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1248).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1207).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1200).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1222).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1237).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1196).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1219).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1205).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1215).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1198).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1214).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1238).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1231).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1199).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1247).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1197).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1244).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1228).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1225).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1230).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1227).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1208).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1206).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1235).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1223).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1211).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1232).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1220).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1224).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1218).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1203).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1243).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1221).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1246).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1245).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1256).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1259).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1269).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1266).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1267).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1250).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1265).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1253).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1260).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1262).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1270).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1249).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1263).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1252).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1258).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1257).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1251).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1268).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1255).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1264).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1261).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1254).wav,andhra_pradesh,andhra_pradesh
data/raw/gujrat/Gujrat_speaker_01_10_7.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_1_12.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_10_12.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_1_11.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_10_13.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_1_2.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_10_4.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_10_10.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_10_14.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_1_6.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_1_5.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_10_9.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_1_4.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_10_3.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_10_11.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_1_10.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_10_8.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_1_3.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_1_1.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_1_13.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_10_6.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_10.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_10_1.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_10_2.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_1.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_10_5.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_02_8_3.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_4_5.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_4_3.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_7_8.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_9_3.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_4_2.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_4.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_02_6_9.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_02_6_5.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_2_13.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_02_8_10.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_02_5_10.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_9_14.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_02_9_12.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_02_2_12.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_02_3_7.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_02_3_6.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_2_4.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_4_9.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_02_2_10.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_02_1_9.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_8_10.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_1_7.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_9.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_5_2.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_8.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_02_1_12.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_02_3.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_02_8_9.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_2_9.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_02_7_3.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_7_9.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_3.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_6_6.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_5_5.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_02_8_5.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_02_7_1.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_3_12.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_9_4.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_3_3.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_02_5_14.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_8_1.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_02_10_12.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_2_10.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_5_8.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_9_5.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_3_9.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_2_14.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_02_6_2.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_4_10.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_5_10.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_02_5_11.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_02_8_13.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_02_6_6.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_02_1.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_02_7_9.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_02_10_7.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_3_11.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_02_7_12.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_7_6.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_02_9_10.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_02_8_4.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_02_4_11.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_02_5_3.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_02_9.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_02_2_3.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_02_2_8.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_02_10_9.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_02_2_7.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_1_8.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_2_5.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_7_3.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_02_2_6.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_02_4_4.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_8_2.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_02_8.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_5_11.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_02_2_13.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_02_7_8.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_02_7_13.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_2_12.wav,gujrat,gujrat
data/raw/gujrat/Gujrat_speaker_01_5_9.wav,gujrat,gujrat
