wav_path,speaker_id,label
data/raw/andhra_pradesh/Andhra_speaker (676).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (83).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (683).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (211).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (121).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (161).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (257).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (30).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (651).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (191).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (648).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (98).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (140).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (170).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (18).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (11).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (79).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (667).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (113).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (234).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (710).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (151).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (197).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (671).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (36).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (256).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (68).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (668).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (97).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (69).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (144).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (645).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (160).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (137).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (226).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (189).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (194).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (180).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (228).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (156).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (53).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (240).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (116).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (138).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (172).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (248).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (63).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (109).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (181).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (239).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (31).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (703).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (190).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (232).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (91).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (653).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (238).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (38).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (179).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (252).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1793).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (255).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (88).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (150).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (13).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1790).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (720).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (142).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (17).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (128).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (174).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (258).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (208).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (40).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (136).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (50).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (222).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (205).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (223).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (227).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (117).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (699).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (158).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (132).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (682).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (81).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (90).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (119).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (647).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (214).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (154).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (37).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (715).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (94).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (14).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (690).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (148).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (80).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (196).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (57).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (655).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (646).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (677).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (2).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (714).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (251).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (146).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (657).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (3).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (165).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (674).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (157).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (34).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (41).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (697).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (663).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (233).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (230).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (188).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (701).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (644).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (8).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (62).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (718).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (115).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (125).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (243).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (122).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (224).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (178).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (654).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (685).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (706).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (23).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (112).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (42).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (32).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (176).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (173).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (78).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (702).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (661).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (129).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (76).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (163).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (656).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (201).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (662).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (135).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (704).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (708).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (92).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (27).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (199).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (134).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (43).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (12).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (106).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (658).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (133).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (175).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (245).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (711).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (210).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (114).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (48).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (1791).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (177).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (167).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (10).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (198).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (60).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (249).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (153).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (186).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (184).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (696).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (107).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (49).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (54).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (21).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (87).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (103).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (51).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (44).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (689).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (200).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (126).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (253).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (652).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (192).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (127).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (236).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (681).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (9).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (5).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (182).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (110).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (19).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (712).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (66).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (20).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (709).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (120).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (93).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (131).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (649).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (89).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (221).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (700).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (64).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (143).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (713).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (193).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (16).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (259).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (26).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (100).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (237).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (171).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (675).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (669).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (149).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (124).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (47).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (719).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (659).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (101).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (705).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (155).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (95).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (102).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (45).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (164).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (241).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (111).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (130).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (672).wav,andhra_pradesh,andhra_pradesh
data/raw/andhra_pradesh/Andhra_speaker (212).wav,andhra_pradesh,andhra_pradesh
