wav_path,speaker_id,label,utt_id,label_idx,split
data/raw/gujrat/Gujrat_speaker_01_9_4.wav,gujrat,gujrat,Gujrat_speaker_01_9_4,1,train
data/raw/gujrat/Gujrat_speaker_01_3_3.wav,gujrat,gujrat,Gujrat_speaker_01_3_3,1,train
data/raw/gujrat/Gujrat_speaker_02_5_14.wav,gujrat,gujrat,Gujrat_speaker_02_5_14,1,train
data/raw/gujrat/Gujrat_speaker_01_8_1.wav,gujrat,gujrat,Gujrat_speaker_01_8_1,1,train
data/raw/gujrat/Gujrat_speaker_02_10_12.wav,gujrat,gujrat,Gujrat_speaker_02_10_12,1,train
data/raw/gujrat/Gujrat_speaker_01_2_10.wav,gujrat,gujrat,Gujrat_speaker_01_2_10,1,train
data/raw/gujrat/Gujrat_speaker_01_5_8.wav,gujrat,gujrat,Gujrat_speaker_01_5_8,1,train
data/raw/gujrat/Gujrat_speaker_01_9_5.wav,gujrat,gujrat,Gujrat_speaker_01_9_5,1,train
data/raw/gujrat/Gujrat_speaker_01_3_9.wav,gujrat,gujrat,Gujrat_speaker_01_3_9,1,train
data/raw/gujrat/Gujrat_speaker_01_2_14.wav,gujrat,gujrat,Gujrat_speaker_01_2_14,1,train
data/raw/gujrat/Gujrat_speaker_02_6_2.wav,gujrat,gujrat,Gujrat_speaker_02_6_2,1,train
data/raw/gujrat/Gujrat_speaker_01_4_10.wav,gujrat,gujrat,Gujrat_speaker_01_4_10,1,train
data/raw/gujrat/Gujrat_speaker_01_5_10.wav,gujrat,gujrat,Gujrat_speaker_01_5_10,1,train
data/raw/gujrat/Gujrat_speaker_02_5_11.wav,gujrat,gujrat,Gujrat_speaker_02_5_11,1,train
data/raw/gujrat/Gujrat_speaker_02_8_13.wav,gujrat,gujrat,Gujrat_speaker_02_8_13,1,train
data/raw/gujrat/Gujrat_speaker_02_6_6.wav,gujrat,gujrat,Gujrat_speaker_02_6_6,1,train
data/raw/gujrat/Gujrat_speaker_02_1.wav,gujrat,gujrat,Gujrat_speaker_02_1,1,train
data/raw/gujrat/Gujrat_speaker_02_7_9.wav,gujrat,gujrat,Gujrat_speaker_02_7_9,1,train
data/raw/gujrat/Gujrat_speaker_02_10_7.wav,gujrat,gujrat,Gujrat_speaker_02_10_7,1,train
data/raw/gujrat/Gujrat_speaker_01_3_11.wav,gujrat,gujrat,Gujrat_speaker_01_3_11,1,train
data/raw/gujrat/Gujrat_speaker_02_7_12.wav,gujrat,gujrat,Gujrat_speaker_02_7_12,1,train
data/raw/gujrat/Gujrat_speaker_01_7_6.wav,gujrat,gujrat,Gujrat_speaker_01_7_6,1,train
data/raw/gujrat/Gujrat_speaker_02_9_10.wav,gujrat,gujrat,Gujrat_speaker_02_9_10,1,train
data/raw/gujrat/Gujrat_speaker_02_8_4.wav,gujrat,gujrat,Gujrat_speaker_02_8_4,1,train
data/raw/gujrat/Gujrat_speaker_02_4_11.wav,gujrat,gujrat,Gujrat_speaker_02_4_11,1,train
data/raw/gujrat/Gujrat_speaker_02_5_3.wav,gujrat,gujrat,Gujrat_speaker_02_5_3,1,train
data/raw/gujrat/Gujrat_speaker_02_9.wav,gujrat,gujrat,Gujrat_speaker_02_9,1,train
data/raw/gujrat/Gujrat_speaker_02_2_3.wav,gujrat,gujrat,Gujrat_speaker_02_2_3,1,train
data/raw/gujrat/Gujrat_speaker_02_2_8.wav,gujrat,gujrat,Gujrat_speaker_02_2_8,1,train
data/raw/gujrat/Gujrat_speaker_02_10_9.wav,gujrat,gujrat,Gujrat_speaker_02_10_9,1,train
data/raw/gujrat/Gujrat_speaker_02_2_7.wav,gujrat,gujrat,Gujrat_speaker_02_2_7,1,train
data/raw/gujrat/Gujrat_speaker_01_1_8.wav,gujrat,gujrat,Gujrat_speaker_01_1_8,1,train
data/raw/gujrat/Gujrat_speaker_01_2_5.wav,gujrat,gujrat,Gujrat_speaker_01_2_5,1,train
data/raw/gujrat/Gujrat_speaker_01_7_3.wav,gujrat,gujrat,Gujrat_speaker_01_7_3,1,train
data/raw/gujrat/Gujrat_speaker_02_2_6.wav,gujrat,gujrat,Gujrat_speaker_02_2_6,1,train
data/raw/gujrat/Gujrat_speaker_02_4_4.wav,gujrat,gujrat,Gujrat_speaker_02_4_4,1,train
data/raw/gujrat/Gujrat_speaker_01_8_2.wav,gujrat,gujrat,Gujrat_speaker_01_8_2,1,train
data/raw/gujrat/Gujrat_speaker_02_8.wav,gujrat,gujrat,Gujrat_speaker_02_8,1,train
data/raw/gujrat/Gujrat_speaker_01_5_11.wav,gujrat,gujrat,Gujrat_speaker_01_5_11,1,train
data/raw/gujrat/Gujrat_speaker_02_2_13.wav,gujrat,gujrat,Gujrat_speaker_02_2_13,1,train
data/raw/gujrat/Gujrat_speaker_02_7_8.wav,gujrat,gujrat,Gujrat_speaker_02_7_8,1,train
data/raw/gujrat/Gujrat_speaker_02_7_13.wav,gujrat,gujrat,Gujrat_speaker_02_7_13,1,train
data/raw/gujrat/Gujrat_speaker_01_2_12.wav,gujrat,gujrat,Gujrat_speaker_01_2_12,1,train
data/raw/gujrat/Gujrat_speaker_01_5_9.wav,gujrat,gujrat,Gujrat_speaker_01_5_9,1,train
data/raw/gujrat/Gujrat_speaker_02_7_14.wav,gujrat,gujrat,Gujrat_speaker_02_7_14,1,train
data/raw/gujrat/Gujrat_speaker_01_9_11.wav,gujrat,gujrat,Gujrat_speaker_01_9_11,1,train
data/raw/gujrat/Gujrat_speaker_01_4_14.wav,gujrat,gujrat,Gujrat_speaker_01_4_14,1,train
data/raw/gujrat/Gujrat_speaker_02_6_7.wav,gujrat,gujrat,Gujrat_speaker_02_6_7,1,train
data/raw/gujrat/Gujrat_speaker_02_10_10.wav,gujrat,gujrat,Gujrat_speaker_02_10_10,1,train
data/raw/gujrat/Gujrat_speaker_02_10_2.wav,gujrat,gujrat,Gujrat_speaker_02_10_2,1,train
data/raw/gujrat/Gujrat_speaker_02_3_12.wav,gujrat,gujrat,Gujrat_speaker_02_3_12,1,train
data/raw/gujrat/Gujrat_speaker_02_5_2.wav,gujrat,gujrat,Gujrat_speaker_02_5_2,1,train
data/raw/gujrat/Gujrat_speaker_02_7_4.wav,gujrat,gujrat,Gujrat_speaker_02_7_4,1,train
data/raw/gujrat/Gujrat_speaker_02_10_6.wav,gujrat,gujrat,Gujrat_speaker_02_10_6,1,train
data/raw/gujrat/Gujrat_speaker_01_7_1.wav,gujrat,gujrat,Gujrat_speaker_01_7_1,1,train
data/raw/gujrat/Gujrat_speaker_01_3_10.wav,gujrat,gujrat,Gujrat_speaker_01_3_10,1,train
data/raw/gujrat/Gujrat_speaker_01_6_14.wav,gujrat,gujrat,Gujrat_speaker_01_6_14,1,train
data/raw/gujrat/Gujrat_speaker_01_8_9.wav,gujrat,gujrat,Gujrat_speaker_01_8_9,1,train
data/raw/gujrat/Gujrat_speaker_02_2_4.wav,gujrat,gujrat,Gujrat_speaker_02_2_4,1,train
data/raw/gujrat/Gujrat_speaker_01_9_13.wav,gujrat,gujrat,Gujrat_speaker_01_9_13,1,train
data/raw/gujrat/Gujrat_speaker_02_4_8.wav,gujrat,gujrat,Gujrat_speaker_02_4_8,1,train
data/raw/gujrat/Gujrat_speaker_02_7_5.wav,gujrat,gujrat,Gujrat_speaker_02_7_5,1,train
data/raw/gujrat/Gujrat_speaker_02_9_1.wav,gujrat,gujrat,Gujrat_speaker_02_9_1,1,train
data/raw/gujrat/Gujrat_speaker_01_7_4.wav,gujrat,gujrat,Gujrat_speaker_01_7_4,1,train
data/raw/gujrat/Gujrat_speaker_02_5_13.wav,gujrat,gujrat,Gujrat_speaker_02_5_13,1,train
data/raw/gujrat/Gujrat_speaker_01_4_1.wav,gujrat,gujrat,Gujrat_speaker_01_4_1,1,train
data/raw/gujrat/Gujrat_speaker_02_6_10.wav,gujrat,gujrat,Gujrat_speaker_02_6_10,1,train
data/raw/gujrat/Gujrat_speaker_01_5_14.wav,gujrat,gujrat,Gujrat_speaker_01_5_14,1,train
data/raw/gujrat/Gujrat_speaker_01_8_3.wav,gujrat,gujrat,Gujrat_speaker_01_8_3,1,train
data/raw/gujrat/Gujrat_speaker_01_9_9.wav,gujrat,gujrat,Gujrat_speaker_01_9_9,1,train
data/raw/gujrat/Gujrat_speaker_01_9_8.wav,gujrat,gujrat,Gujrat_speaker_01_9_8,1,train
data/raw/gujrat/Gujrat_speaker_01_9_6.wav,gujrat,gujrat,Gujrat_speaker_01_9_6,1,train
data/raw/gujrat/Gujrat_speaker_02_1_1.wav,gujrat,gujrat,Gujrat_speaker_02_1_1,1,train
data/raw/gujrat/Gujrat_speaker_02_1_14.wav,gujrat,gujrat,Gujrat_speaker_02_1_14,1,train
data/raw/gujrat/Gujrat_speaker_02_1_11.wav,gujrat,gujrat,Gujrat_speaker_02_1_11,1,train
data/raw/gujrat/Gujrat_speaker_01_2_6.wav,gujrat,gujrat,Gujrat_speaker_01_2_6,1,train
data/raw/gujrat/Gujrat_speaker_01_6_13.wav,gujrat,gujrat,Gujrat_speaker_01_6_13,1,train
data/raw/gujrat/Gujrat_speaker_02_8_7.wav,gujrat,gujrat,Gujrat_speaker_02_8_7,1,train
data/raw/gujrat/Gujrat_speaker_02_7_6.wav,gujrat,gujrat,Gujrat_speaker_02_7_6,1,train
data/raw/gujrat/Gujrat_speaker_02_10_3.wav,gujrat,gujrat,Gujrat_speaker_02_10_3,1,train
data/raw/gujrat/Gujrat_speaker_01_7_12.wav,gujrat,gujrat,Gujrat_speaker_01_7_12,1,train
data/raw/gujrat/Gujrat_speaker_01_2_7.wav,gujrat,gujrat,Gujrat_speaker_01_2_7,1,train
data/raw/gujrat/Gujrat_speaker_02_6_11.wav,gujrat,gujrat,Gujrat_speaker_02_6_11,1,train
data/raw/gujrat/Gujrat_speaker_01_7_11.wav,gujrat,gujrat,Gujrat_speaker_01_7_11,1,train
data/raw/gujrat/Gujrat_speaker_02_1_8.wav,gujrat,gujrat,Gujrat_speaker_02_1_8,1,train
data/raw/gujrat/Gujrat_speaker_02_4_10.wav,gujrat,gujrat,Gujrat_speaker_02_4_10,1,train
data/raw/gujrat/Gujrat_speaker_01_5_6.wav,gujrat,gujrat,Gujrat_speaker_01_5_6,1,train
data/raw/gujrat/Gujrat_speaker_02_6_4.wav,gujrat,gujrat,Gujrat_speaker_02_6_4,1,train
data/raw/gujrat/Gujrat_speaker_02_3_14.wav,gujrat,gujrat,Gujrat_speaker_02_3_14,1,train
data/raw/gujrat/Gujrat_speaker_01_4_8.wav,gujrat,gujrat,Gujrat_speaker_01_4_8,1,train
data/raw/gujrat/Gujrat_speaker_02_10_13.wav,gujrat,gujrat,Gujrat_speaker_02_10_13,1,train
data/raw/gujrat/Gujrat_speaker_01_2_1.wav,gujrat,gujrat,Gujrat_speaker_01_2_1,1,train
data/raw/gujrat/Gujrat_speaker_01_4_12.wav,gujrat,gujrat,Gujrat_speaker_01_4_12,1,train
data/raw/gujrat/Gujrat_speaker_01_6_7.wav,gujrat,gujrat,Gujrat_speaker_01_6_7,1,train
data/raw/gujrat/Gujrat_speaker_02_8_14.wav,gujrat,gujrat,Gujrat_speaker_02_8_14,1,train
data/raw/gujrat/Gujrat_speaker_02_2_9.wav,gujrat,gujrat,Gujrat_speaker_02_2_9,1,train
data/raw/gujrat/Gujrat_speaker_02_3_3.wav,gujrat,gujrat,Gujrat_speaker_02_3_3,1,train
data/raw/gujrat/Gujrat_speaker_02_2_5.wav,gujrat,gujrat,Gujrat_speaker_02_2_5,1,train
data/raw/gujrat/Gujrat_speaker_01_6_8.wav,gujrat,gujrat,Gujrat_speaker_01_6_8,1,train
data/raw/gujrat/Gujrat_speaker_01_3_8.wav,gujrat,gujrat,Gujrat_speaker_01_3_8,1,train
data/raw/gujrat/Gujrat_speaker_01_6_10.wav,gujrat,gujrat,Gujrat_speaker_01_6_10,1,train
data/raw/gujrat/Gujrat_speaker_02_4.wav,gujrat,gujrat,Gujrat_speaker_02_4,1,train
data/raw/gujrat/Gujrat_speaker_02_1_4.wav,gujrat,gujrat,Gujrat_speaker_02_1_4,1,train
data/raw/gujrat/Gujrat_speaker_02_10_4.wav,gujrat,gujrat,Gujrat_speaker_02_10_4,1,train
data/raw/gujrat/Gujrat_speaker_01_4_13.wav,gujrat,gujrat,Gujrat_speaker_01_4_13,1,train
data/raw/gujrat/Gujrat_speaker_02_1_10.wav,gujrat,gujrat,Gujrat_speaker_02_1_10,1,train
data/raw/gujrat/Gujrat_speaker_01_3_14.wav,gujrat,gujrat,Gujrat_speaker_01_3_14,1,train
data/raw/gujrat/Gujrat_speaker_02_7_10.wav,gujrat,gujrat,Gujrat_speaker_02_7_10,1,train
data/raw/gujrat/Gujrat_speaker_02_5_9.wav,gujrat,gujrat,Gujrat_speaker_02_5_9,1,train
data/raw/gujrat/Gujrat_speaker_01_2_11.wav,gujrat,gujrat,Gujrat_speaker_01_2_11,1,train
data/raw/gujrat/Gujrat_speaker_02_3_5.wav,gujrat,gujrat,Gujrat_speaker_02_3_5,1,train
data/raw/gujrat/Gujrat_speaker_02_1_7.wav,gujrat,gujrat,Gujrat_speaker_02_1_7,1,train
data/raw/gujrat/Gujrat_speaker_02_7_11.wav,gujrat,gujrat,Gujrat_speaker_02_7_11,1,train
data/raw/gujrat/Gujrat_speaker_02_3_11.wav,gujrat,gujrat,Gujrat_speaker_02_3_11,1,train
data/raw/gujrat/Gujrat_speaker_02_1_6.wav,gujrat,gujrat,Gujrat_speaker_02_1_6,1,train
data/raw/gujrat/Gujrat_speaker_01_6_9.wav,gujrat,gujrat,Gujrat_speaker_01_6_9,1,train
data/raw/gujrat/Gujrat_speaker_01_9_12.wav,gujrat,gujrat,Gujrat_speaker_01_9_12,1,train
data/raw/gujrat/Gujrat_speaker_02_5_12.wav,gujrat,gujrat,Gujrat_speaker_02_5_12,1,train
data/raw/gujrat/Gujrat_speaker_01_5_4.wav,gujrat,gujrat,Gujrat_speaker_01_5_4,1,train
data/raw/gujrat/Gujrat_speaker_02_3_1.wav,gujrat,gujrat,Gujrat_speaker_02_3_1,1,train
data/raw/gujrat/Gujrat_speaker_01_1_9.wav,gujrat,gujrat,Gujrat_speaker_01_1_9,1,train
data/raw/gujrat/Gujrat_speaker_02_6_8.wav,gujrat,gujrat,Gujrat_speaker_02_6_8,1,train
data/raw/gujrat/Gujrat_speaker_02_10_8.wav,gujrat,gujrat,Gujrat_speaker_02_10_8,1,train
data/raw/gujrat/Gujrat_speaker_01_4_7.wav,gujrat,gujrat,Gujrat_speaker_01_4_7,1,train
data/raw/gujrat/Gujrat_speaker_02_3_9.wav,gujrat,gujrat,Gujrat_speaker_02_3_9,1,train
data/raw/gujrat/Gujrat_speaker_01_7_14.wav,gujrat,gujrat,Gujrat_speaker_01_7_14,1,train
data/raw/gujrat/Gujrat_speaker_01_6_11.wav,gujrat,gujrat,Gujrat_speaker_01_6_11,1,train
data/raw/gujrat/Gujrat_speaker_01_8_13.wav,gujrat,gujrat,Gujrat_speaker_01_8_13,1,train
data/raw/gujrat/Gujrat_speaker_02_2_14.wav,gujrat,gujrat,Gujrat_speaker_02_2_14,1,train
data/raw/gujrat/Gujrat_speaker_01_7_2.wav,gujrat,gujrat,Gujrat_speaker_01_7_2,1,train
data/raw/gujrat/Gujrat_speaker_01_7_5.wav,gujrat,gujrat,Gujrat_speaker_01_7_5,1,train
data/raw/gujrat/Gujrat_speaker_02_1_5.wav,gujrat,gujrat,Gujrat_speaker_02_1_5,1,train
data/raw/gujrat/Gujrat_speaker_01_7_7.wav,gujrat,gujrat,Gujrat_speaker_01_7_7,1,train
data/raw/gujrat/Gujrat_speaker_02_6.wav,gujrat,gujrat,Gujrat_speaker_02_6,1,train
data/raw/gujrat/Gujrat_speaker_02_10_5.wav,gujrat,gujrat,Gujrat_speaker_02_10_5,1,train
data/raw/gujrat/Gujrat_speaker_01_2.wav,gujrat,gujrat,Gujrat_speaker_01_2,1,train
data/raw/gujrat/Gujrat_speaker_02_5_4.wav,gujrat,gujrat,Gujrat_speaker_02_5_4,1,train
data/raw/gujrat/Gujrat_speaker_02_4_7.wav,gujrat,gujrat,Gujrat_speaker_02_4_7,1,train
data/raw/gujrat/Gujrat_speaker_02_4_12.wav,gujrat,gujrat,Gujrat_speaker_02_4_12,1,train
data/raw/gujrat/Gujrat_speaker_02_2_2.wav,gujrat,gujrat,Gujrat_speaker_02_2_2,1,train
data/raw/gujrat/Gujrat_speaker_02_1_13.wav,gujrat,gujrat,Gujrat_speaker_02_1_13,1,train
data/raw/gujrat/Gujrat_speaker_02_8_6.wav,gujrat,gujrat,Gujrat_speaker_02_8_6,1,train
data/raw/gujrat/Gujrat_speaker_02_1_2.wav,gujrat,gujrat,Gujrat_speaker_02_1_2,1,train
data/raw/gujrat/Gujrat_speaker_02_6_14.wav,gujrat,gujrat,Gujrat_speaker_02_6_14,1,train
data/raw/gujrat/Gujrat_speaker_02_4_9.wav,gujrat,gujrat,Gujrat_speaker_02_4_9,1,train
data/raw/gujrat/Gujrat_speaker_02_3_2.wav,gujrat,gujrat,Gujrat_speaker_02_3_2,1,train
data/raw/gujrat/Gujrat_speaker_01_8_11.wav,gujrat,gujrat,Gujrat_speaker_01_8_11,1,train
data/raw/gujrat/Gujrat_speaker_01_9_7.wav,gujrat,gujrat,Gujrat_speaker_01_9_7,1,train
data/raw/gujrat/Gujrat_speaker_02_8_2.wav,gujrat,gujrat,Gujrat_speaker_02_8_2,1,train
data/raw/gujrat/Gujrat_speaker_01_2_3.wav,gujrat,gujrat,Gujrat_speaker_01_2_3,1,train
data/raw/gujrat/Gujrat_speaker_01_6.wav,gujrat,gujrat,Gujrat_speaker_01_6,1,train
data/raw/gujrat/Gujrat_speaker_01_8_5.wav,gujrat,gujrat,Gujrat_speaker_01_8_5,1,train
data/raw/gujrat/Gujrat_speaker_02_5_6.wav,gujrat,gujrat,Gujrat_speaker_02_5_6,1,train
data/raw/gujrat/Gujrat_speaker_02_3_13.wav,gujrat,gujrat,Gujrat_speaker_02_3_13,1,train
data/raw/gujrat/Gujrat_speaker_01_3_1.wav,gujrat,gujrat,Gujrat_speaker_01_3_1,1,train
data/raw/gujrat/Gujrat_speaker_01_6_1.wav,gujrat,gujrat,Gujrat_speaker_01_6_1,1,train
data/raw/gujrat/Gujrat_speaker_01_5.wav,gujrat,gujrat,Gujrat_speaker_01_5,1,train
data/raw/gujrat/Gujrat_speaker_02_7_7.wav,gujrat,gujrat,Gujrat_speaker_02_7_7,1,train
data/raw/gujrat/Gujrat_speaker_02_2_11.wav,gujrat,gujrat,Gujrat_speaker_02_2_11,1,train
data/raw/gujrat/Gujrat_speaker_02_6_3.wav,gujrat,gujrat,Gujrat_speaker_02_6_3,1,train
data/raw/gujrat/Gujrat_speaker_02_4_2.wav,gujrat,gujrat,Gujrat_speaker_02_4_2,1,train
data/raw/gujrat/Gujrat_speaker_01_5_7.wav,gujrat,gujrat,Gujrat_speaker_01_5_7,1,train
data/raw/gujrat/Gujrat_speaker_02_3_8.wav,gujrat,gujrat,Gujrat_speaker_02_3_8,1,train
data/raw/gujrat/Gujrat_speaker_01_9_2.wav,gujrat,gujrat,Gujrat_speaker_01_9_2,1,train
data/raw/gujrat/Gujrat_speaker_01_3_7.wav,gujrat,gujrat,Gujrat_speaker_01_3_7,1,train
data/raw/gujrat/Gujrat_speaker_02_5_1.wav,gujrat,gujrat,Gujrat_speaker_02_5_1,1,train
data/raw/gujrat/Gujrat_speaker_01_7.wav,gujrat,gujrat,Gujrat_speaker_01_7,1,train
data/raw/gujrat/Gujrat_speaker_01_3_5.wav,gujrat,gujrat,Gujrat_speaker_01_3_5,1,train
data/raw/gujrat/Gujrat_speaker_01_5_13.wav,gujrat,gujrat,Gujrat_speaker_01_5_13,1,train
data/raw/gujrat/Gujrat_speaker_01_4_6.wav,gujrat,gujrat,Gujrat_speaker_01_4_6,1,train
data/raw/gujrat/Gujrat_speaker_02_5_5.wav,gujrat,gujrat,Gujrat_speaker_02_5_5,1,train
data/raw/gujrat/Gujrat_speaker_02_8_1.wav,gujrat,gujrat,Gujrat_speaker_02_8_1,1,train
data/raw/gujrat/Gujrat_speaker_01_3_6.wav,gujrat,gujrat,Gujrat_speaker_01_3_6,1,train
